event_id,session_id,event_at,event_name,page_url,event_value_zar,user_agent_category
14219,1663,2025-08-31 22:43:43,page_view,https://www.fasta.co.za/apply/step3,,
14220,3774,2025-11-01 08:36:41,page_view,https://www.fasta.co.za/apply/step1,,Edge
14221,2798,2025-05-23 17:34:03,application_step_2_complete,https://www.fasta.co.za/calculator,,Bot
14222,291,2025-01-31 22:21:34,facebook_contact_click,https://www.fasta.co.za/offer,,Edge
14223,1400,2025-05-07 18:34:52,apply_now_click,https://www.fasta.co.za/,509.74,Safari
14224,1938,2025-03-06 12:11:27,session_timeout,https://www.fasta.co.za/offer,,Chrome
14225,4478,2026-01-06 19:14:26,document_upload,https://www.fasta.co.za/apply/step3,,Bot
14226,5454,2025-02-27 21:37:14,application_step_2_complete,https://www.fasta.co.za/offer,,Safari
14227,5645,2025-09-19 12:48:41,document_upload,https://www.fasta.co.za/calculator,,
14228,6153,2025-11-06 17:56:12,document_upload,https://www.fasta.co.za/apply/step2,,Edge
14229,2546,2026-04-23 09:36:54,application_submitted,https://www.fasta.co.za/apply/step1,,
14230,2083,2025-11-07 16:08:41,application_started,https://www.fasta.co.za/apply/step2,,Edge
14231,5318,2025-11-18 08:29:40,apply_now_click,https://www.fasta.co.za/apply/step2,2645.72,Chrome
14232,2493,2025-06-19 20:54:52,chat_open,https://www.fasta.co.za/calculator,,Bot
14233,1258,2026-04-17 13:13:10,application_started,https://www.fasta.co.za/offer,,Edge
14234,2264,2025-03-18 15:57:26,apply_now_click,https://www.fasta.co.za/apply/step3,16037.9,Safari
14235,7149,2025-10-25 07:19:49,page_view,https://www.fasta.co.za/apply/step1,,Bot
14236,6154,2025-06-05 22:53:57,offer_accepted,https://www.fasta.co.za/,2994.93,
14237,1231,2025-07-04 20:57:08,chat_message_sent,https://www.fasta.co.za/apply/step3,,Firefox
14238,4073,2025-10-24 22:36:20,offer_viewed,https://www.fasta.co.za/apply/step3,5360.58,Edge
14239,1237,2026-05-19 16:09:06,page_view,https://www.fasta.co.za/offer,,
14240,6100,2025-09-05 07:46:28,session_timeout,https://www.fasta.co.za/apply/step1,,Chrome
14241,348,2025-04-18 08:48:48,facebook_contact_click,https://www.fasta.co.za/apply/step2,,Bot
14242,1377,2025-06-04 18:48:58,application_started,https://www.fasta.co.za/,,Edge
14243,6186,2025-07-27 15:37:23,chat_message_sent,https://www.fasta.co.za/apply/step2,,Bot
14244,2201,2026-02-11 22:57:18,apply_now_click,https://www.fasta.co.za/,1815.69,Safari
14245,121,2025-06-06 15:59:55,application_started,https://www.fasta.co.za/apply/step1,,
14246,4654,2026-03-29 14:04:10,loan_calculator_changed,https://www.fasta.co.za/apply/step1,7251.21,Bot
14247,6690,2025-11-19 09:14:23,chat_message_sent,https://www.fasta.co.za/apply/step1,,Edge
14248,2103,2025-05-02 17:01:37,loan_calculator_changed,https://www.fasta.co.za/,3477.44,Firefox
14249,5388,2026-05-19 10:53:05,application_step_2_complete,https://www.fasta.co.za/apply/step3,,Safari
14250,753,2025-02-10 16:55:08,chat_message_sent,https://www.fasta.co.za/,,Bot
14251,1698,2025-09-06 11:58:07,offer_declined,https://www.fasta.co.za/offer,16234.91,
14252,3188,2025-08-16 17:20:19,document_upload,https://www.fasta.co.za/apply/step3,,Bot
14253,6716,2026-05-30 12:09:02,page_view,https://www.fasta.co.za/,,Edge
14254,5687,2025-08-10 13:27:07,application_started,https://www.fasta.co.za/apply/step3,,Safari
14255,6762,2025-06-24 14:01:32,loan_calculator_changed,https://www.fasta.co.za/,13994.8,Edge
14256,7624,2025-01-31 13:59:42,offer_declined,https://www.fasta.co.za/apply/step2,3225.6,Bot
14257,7884,2025-10-17 20:29:49,document_upload,https://www.fasta.co.za/offer,,Chrome
14258,4270,2025-10-23 11:09:51,offer_declined,https://www.fasta.co.za/apply/step3,3005.78,Safari
14259,6625,2025-09-23 20:57:51,whatsapp_click,https://www.fasta.co.za/offer,,Firefox
14260,5204,2025-07-16 11:20:30,page_view,https://www.fasta.co.za/apply/step2,,Safari
14261,7015,2026-01-10 14:28:00,facebook_contact_click,https://www.fasta.co.za/apply/step1,,
14262,2853,2025-10-24 10:21:27,chat_open,https://www.fasta.co.za/apply/step2,,Chrome
14263,3169,2025-03-30 19:52:37,apply_now_click,https://www.fasta.co.za/calculator,1969.67,Bot
14264,7320,2025-11-29 12:47:41,application_started,https://www.fasta.co.za/,,
14265,5544,2026-01-22 10:25:14,page_view,https://www.fasta.co.za/,,Safari
14266,6175,2025-11-06 10:19:08,whatsapp_click,https://www.fasta.co.za/offer,,
14267,4244,2026-05-02 12:16:24,page_view,https://www.fasta.co.za/calculator,,
14268,5769,2026-03-21 18:07:47,session_timeout,https://www.fasta.co.za/calculator,,Bot
14269,6986,2025-03-31 11:35:22,offer_viewed,https://www.fasta.co.za/calculator,2486.05,
14270,4599,2025-10-03 15:22:05,offer_accepted,https://www.fasta.co.za/apply/step1,3364.33,Edge
14271,894,2026-01-05 19:46:55,document_upload,https://www.fasta.co.za/offer,,
14272,6662,2026-06-05 16:04:52,whatsapp_click,https://www.fasta.co.za/apply/step2,,Chrome
14273,5003,2025-06-24 14:27:30,apply_now_click,https://www.fasta.co.za/apply/step2,2532.19,Firefox
14274,1158,2025-09-24 15:17:52,offer_declined,https://www.fasta.co.za/apply/step3,,Bot
14275,2722,2026-04-05 19:11:07,chat_message_sent,https://www.fasta.co.za/calculator,,Firefox
14276,1753,2026-01-17 13:12:17,document_upload,https://www.fasta.co.za/calculator,,Chrome
14277,7801,2026-04-11 12:36:45,error_page,https://www.fasta.co.za/apply/step1,,Chrome
14278,5104,2026-04-06 12:25:18,page_view,https://www.fasta.co.za/apply/step2,,Bot
14279,957,2026-01-04 11:30:39,offer_declined,https://www.fasta.co.za/apply/step3,1402.6,Bot
14280,5428,2026-04-24 17:03:24,whatsapp_click,https://www.fasta.co.za/apply/step3,,Safari
14281,920,2026-02-04 15:57:22,loan_calculator_changed,https://www.fasta.co.za/apply/step2,2017.53,Bot
14282,6338,2026-05-07 19:21:25,application_started,https://www.fasta.co.za/apply/step3,,Edge
14283,5773,2025-04-18 13:14:07,page_view,https://www.fasta.co.za/,,
14284,601,2026-06-12 15:46:04,session_timeout,https://www.fasta.co.za/apply/step3,,
14285,229,2025-12-12 21:25:32,chat_open,https://www.fasta.co.za/offer,,Safari
14286,4051,2025-04-09 17:37:27,offer_accepted,https://www.fasta.co.za/,1047.37,
14287,782,2025-10-16 08:14:20,error_page,https://www.fasta.co.za/offer,,Firefox
14288,5464,2026-01-03 22:25:09,application_started,https://www.fasta.co.za/,,Chrome
14289,2116,2025-02-02 17:56:16,session_timeout,https://www.fasta.co.za/offer,,Firefox
14290,4835,2026-02-19 19:00:48,chat_open,https://www.fasta.co.za/calculator,,Edge
14291,3488,2026-02-18 19:12:47,application_submitted,https://www.fasta.co.za/apply/step2,,Bot
14292,5199,2025-11-24 15:18:20,application_started,https://www.fasta.co.za/offer,,Edge
14293,5563,2025-01-09 15:35:14,loan_calculator_changed,https://www.fasta.co.za/apply/step2,15422.34,Safari
14294,7855,2026-02-08 19:56:57,application_submitted,https://www.fasta.co.za/calculator,,Firefox
14295,4350,2025-10-02 15:20:02,error_page,https://www.fasta.co.za/calculator,,Firefox
14296,4113,2025-05-17 18:19:13,page_view,https://www.fasta.co.za/apply/step2,,
14297,6533,2025-03-10 11:25:22,session_timeout,https://www.fasta.co.za/calculator,,
14298,613,2025-04-19 22:43:20,page_view,https://www.fasta.co.za/apply/step3,,Chrome
14299,7102,2026-01-08 22:11:40,offer_viewed,https://www.fasta.co.za/calculator,,Chrome
14300,2391,2025-08-27 11:27:42,WHATSAPP_CLICK,https://www.fasta.co.za/,,
14301,4912,2026-04-10 17:45:35,application_step_2_complete,https://www.fasta.co.za/,,Safari
14302,73,2025-11-12 11:33:45,chat_message_sent,https://www.fasta.co.za/apply/step1,,Safari
14303,6687,2026-01-26 07:32:47,offer_accepted,https://www.fasta.co.za/offer,,Bot
14304,125,2025-12-21 15:04:38,apply_now_click,https://www.fasta.co.za/offer,,Edge
14305,3337,2025-09-11 21:47:55,offer_viewed,https://www.fasta.co.za/apply/step2,1632.24,Edge
14306,7455,2026-05-17 09:15:29,whatsapp_click,https://www.fasta.co.za/offer,,
14307,2499,2025-06-27 13:53:18,application_submitted,https://www.fasta.co.za/calculator,,Edge
14308,7844,2025-03-14 19:13:04,error_page,https://www.fasta.co.za/offer,,Chrome
14309,6650,2025-11-14 14:31:14,error_page,https://www.fasta.co.za/apply/step2,,Safari
14310,5278,2026-05-23 22:53:35,page_view,https://www.fasta.co.za/calculator,,Safari
14311,912,2025-12-09 09:14:01,document_upload,https://www.fasta.co.za/offer,,
14312,5476,2025-07-13 10:22:31,page_view,https://www.fasta.co.za/offer,,Edge
14313,4885,2025-07-30 16:13:16,APPLY_NOW_CLICK,https://www.fasta.co.za/offer,14974.43,
14314,3867,2025-12-04 19:15:00,chat_open,https://www.fasta.co.za/offer,,Chrome
14315,1828,2025-10-11 17:21:46,application_step_1_complete,https://www.fasta.co.za/apply/step3,,Firefox
14316,5927,2025-11-23 22:11:58,page_view,https://www.fasta.co.za/offer,,
14317,4817,2026-06-11 21:23:30,application_submitted,https://www.fasta.co.za/apply/step3,,Firefox
14318,4241,2025-07-25 18:33:49,application_submitted,https://www.fasta.co.za/calculator,,Bot
14319,4835,2026-03-01 10:12:50,loan_calculator_changed,https://www.fasta.co.za/apply/step2,509.47,Firefox
14320,2969,2025-03-24 19:43:07,error_page,https://www.fasta.co.za/,,Firefox
14321,6765,2025-10-30 14:30:47,loan_calculator_changed,https://www.fasta.co.za/apply/step1,954.01,Safari
14322,6968,2025-10-24 22:19:53,offer_accepted,https://www.fasta.co.za/apply/step1,1561.44,
14323,3723,2025-07-23 18:48:05,page_view,https://www.fasta.co.za/calculator,,Edge
14324,7233,2026-04-06 16:35:52,loan_calculator_changed,https://www.fasta.co.za/apply/step2,1079.76,
14325,3627,2025-04-10 14:01:27,page_view,https://www.fasta.co.za/offer,,
14326,2654,2025-11-05 09:56:04,loan_calculator_changed,https://www.fasta.co.za/apply/step3,9401.92,Firefox
14327,5528,2025-03-17 15:34:48,application_submitted,https://www.fasta.co.za/apply/step1,,Firefox
14328,6160,2025-06-16 14:17:48,loan_calculator_changed,https://www.fasta.co.za/calculator,1577.36,Chrome
14329,1473,2026-02-24 13:33:24,facebook_contact_click,https://www.fasta.co.za/calculator,,
14330,984,2026-04-26 11:11:57,page_view,https://www.fasta.co.za/calculator,,Bot
14331,6062,2026-04-26 18:05:28,page_view,https://www.fasta.co.za/,,Chrome
14332,977,2025-10-11 20:15:00,application_submitted,https://www.fasta.co.za/apply/step3,,Edge
14333,2457,2026-01-12 20:49:58,offer_viewed,https://www.fasta.co.za/,531.22,Safari
14334,5378,2025-07-20 10:24:31,whatsapp_click,https://www.fasta.co.za/apply/step1,,Firefox
14335,7791,2025-01-15 17:26:30,chat_open,https://www.fasta.co.za/apply/step2,,Edge
14336,1364,2026-03-16 07:45:56,application_started,https://www.fasta.co.za/apply/step2,,Edge
14337,5005,2026-04-25 13:56:26,session_timeout,https://www.fasta.co.za/apply/step2,,Safari
14338,3447,2026-01-24 13:16:08,chat_message_sent,https://www.fasta.co.za/offer,,
14339,6062,2025-06-09 11:30:06,session_timeout,https://www.fasta.co.za/apply/step2,,Edge
14340,715,2026-05-12 22:54:34,application_step_2_complete,https://www.fasta.co.za/offer,,Chrome
14341,5522,2026-06-16 20:03:10,whatsapp_click,https://www.fasta.co.za/calculator,,Safari
14342,3584,2025-07-21 11:21:20,page_view,https://www.fasta.co.za/apply/step2,,Edge
14343,2978,2025-06-20 08:32:19,page_view,https://www.fasta.co.za/apply/step2,,
14344,2152,2025-05-04 16:47:32,offer_accepted,https://www.fasta.co.za/,526.19,Bot
14345,1185,2025-04-05 17:13:13,loan_calculator_changed,https://www.fasta.co.za/apply/step3,14344.3,Bot
14346,2640,2026-05-18 17:43:23,apply_now_click,https://www.fasta.co.za/offer,13763.47,Bot
14347,865,2025-12-28 16:14:22,page_view,https://www.fasta.co.za/apply/step3,,Safari
14348,3117,2025-02-12 07:36:00,application_step_1_complete,https://www.fasta.co.za/offer,,Safari
14349,1044,2026-01-05 17:06:14,document_upload,https://www.fasta.co.za/apply/step3,,Firefox
14350,3213,2026-05-22 12:52:48,loan_calculator_changed,https://www.fasta.co.za/offer,2614.97,
14351,6841,2025-05-03 14:52:52,PAGE_VIEW,https://www.fasta.co.za/,,
14352,2115,2026-02-17 10:45:23,error_page,https://www.fasta.co.za/calculator,,Chrome
14353,6259,2025-07-09 07:34:58,document_upload,https://www.fasta.co.za/,,
14354,6434,2025-10-14 16:16:49,error_page,https://www.fasta.co.za/apply/step1,,Bot
14355,2167,2025-10-18 08:36:16,application_submitted,https://www.fasta.co.za/calculator,,Chrome
14356,3142,2025-07-28 16:20:29,loan_calculator_changed,https://www.fasta.co.za/apply/step1,2713.27,
14357,920,2025-06-13 11:24:58,whatsapp_click,https://www.fasta.co.za/offer,,Edge
14358,7562,2025-10-17 13:34:55,facebook_contact_click,https://www.fasta.co.za/apply/step3,,
14359,3354,2026-05-21 20:51:21,page_view,https://www.fasta.co.za/,,Edge
14360,6698,2025-12-07 17:36:22,offer_accepted,https://www.fasta.co.za/apply/step3,2442.41,Firefox
14361,4459,2026-01-17 07:25:35,session_timeout,https://www.fasta.co.za/apply/step2,,Safari
14362,2093,2026-03-21 11:41:44,document_upload,https://www.fasta.co.za/apply/step1,,Chrome
14363,1423,2026-06-08 17:03:59,offer_declined,https://www.fasta.co.za/calculator,1524.94,Firefox
14364,7423,2026-03-29 15:25:55,page_view,https://www.fasta.co.za/offer,,Firefox
14365,1173,2026-04-11 17:07:58,page_view,https://www.fasta.co.za/apply/step3,,Edge
14366,2990,2025-05-14 16:27:18,facebook_contact_click,https://www.fasta.co.za/,,Chrome
14367,7939,2025-05-01 13:49:06,page_view,https://www.fasta.co.za/apply/step1,,Bot
14368,7435,2026-03-02 14:57:51,application_started,https://www.fasta.co.za/offer,,Safari
14369,4630,2026-01-11 21:50:46,session_timeout,https://www.fasta.co.za/,,Chrome
14370,426,2026-04-05 13:47:10,page_view,https://www.fasta.co.za/offer,,Safari
14371,5214,2025-11-23 19:49:17,application_submitted,https://www.fasta.co.za/calculator,,Firefox
14372,2564,2025-06-16 16:26:07,application_step_2_complete,https://www.fasta.co.za/offer,,Safari
14373,2718,2026-05-09 19:13:27,application_started,https://www.fasta.co.za/apply/step3,,Firefox
14374,2823,2025-09-08 21:18:00,application_submitted,https://www.fasta.co.za/apply/step2,,Bot
14375,563,2026-01-17 12:20:22,chat_message_sent,https://www.fasta.co.za/apply/step1,,Edge
14376,5557,2025-01-10 19:12:10,CHAT_MESSAGE_SENT,https://www.fasta.co.za/calculator,,Safari
14377,5741,2026-02-21 20:16:58,offer_accepted,https://www.fasta.co.za/offer,10118.26,
14378,2550,2025-01-25 13:04:44,application_step_2_complete,https://www.fasta.co.za/offer,,
14379,4591,2025-11-09 18:20:25,offer_viewed,https://www.fasta.co.za/offer,14684.75,Chrome
14380,6145,2025-12-07 13:47:58,page_view,https://www.fasta.co.za/offer,,Safari
14381,271,2025-11-18 15:40:15,chat_open,https://www.fasta.co.za/offer,,Edge
14382,593,2025-05-19 22:26:47,offer_accepted,https://www.fasta.co.za/apply/step3,9351.72,Bot
14383,177,2026-05-19 11:50:23,page_view,https://www.fasta.co.za/,,Firefox
14384,6606,2025-06-26 07:21:31,offer_declined,https://www.fasta.co.za/calculator,3012.32,Chrome
14385,216,2025-12-22 20:52:39,facebook_contact_click,https://www.fasta.co.za/apply/step1,,Firefox
14386,147,2025-09-19 16:27:14,whatsapp_click,https://www.fasta.co.za/apply/step1,,Bot
14387,6987,2025-01-19 16:20:17,offer_declined,https://www.fasta.co.za/offer,5467.58,Edge
14388,1657,2026-05-09 10:35:19,application_step_2_complete,https://www.fasta.co.za/calculator,,
14389,4871,2025-04-27 10:01:32,error_page,https://www.fasta.co.za/calculator,,Chrome
14390,775,2026-05-04 07:58:24,error_page,https://www.fasta.co.za/apply/step1,,
14391,133,2025-10-03 14:33:41,APPLICATION_STEP_2_COMPLETE,https://www.fasta.co.za/apply/step2,,
14392,1850,2025-11-13 12:31:25,session_timeout,https://www.fasta.co.za/apply/step3,,
14393,1214,2025-09-19 16:32:14,facebook_contact_click,https://www.fasta.co.za/apply/step2,,Safari
14394,6730,2025-03-06 19:05:06,loan_calculator_changed,https://www.fasta.co.za/apply/step3,,Chrome
14395,5673,2026-04-16 12:58:51,whatsapp_click,https://www.fasta.co.za/apply/step1,,
14396,1095,2025-12-24 12:02:08,PAGE_VIEW,https://www.fasta.co.za/apply/step1,,Edge
14397,1464,2025-01-02 11:03:26,error_page,https://www.fasta.co.za/calculator,,
14398,7692,2025-04-12 07:44:36,application_submitted,https://www.fasta.co.za/apply/step3,,Bot
14399,3448,2025-05-25 11:16:11,application_started,https://www.fasta.co.za/apply/step2,,Chrome
14400,1911,2025-04-15 13:08:39,application_step_1_complete,https://www.fasta.co.za/apply/step2,,Safari
14401,5378,2025-07-09 11:19:27,document_upload,https://www.fasta.co.za/offer,,Firefox
14402,6647,2025-10-11 13:31:22,loan_calculator_changed,https://www.fasta.co.za/apply/step1,957.33,Edge
14403,4883,2025-09-20 20:30:18,chat_message_sent,https://www.fasta.co.za/apply/step2,,Bot
14404,4386,2025-09-23 20:12:17,application_submitted,https://www.fasta.co.za/apply/step1,,Firefox
14405,6314,2025-12-13 09:24:30,offer_declined,https://www.fasta.co.za/apply/step1,,
14406,5313,2025-08-13 17:43:17,whatsapp_click,https://www.fasta.co.za/apply/step2,,Firefox
14407,938,2025-06-20 18:23:24,page_view,https://www.fasta.co.za/calculator,,
14408,4752,2025-07-09 10:28:35,loan_calculator_changed,https://www.fasta.co.za/calculator,8491.53,Safari
14409,6963,2025-12-16 18:01:35,chat_message_sent,https://www.fasta.co.za/offer,,Firefox
14410,142,2026-05-30 09:52:56,loan_calculator_changed,https://www.fasta.co.za/apply/step3,5415.0,
14411,7427,2026-02-22 15:55:59,facebook_contact_click,https://www.fasta.co.za/calculator,,Edge
14412,7562,2025-07-16 21:03:06,session_timeout,https://www.fasta.co.za/,,
14413,4599,2025-08-08 20:50:51,page_view,https://www.fasta.co.za/apply/step1,,Edge
14414,7175,2025-08-21 12:17:29,whatsapp_click,https://www.fasta.co.za/offer,,Edge
14415,7608,2026-03-12 10:39:08,facebook_contact_click,https://www.fasta.co.za/apply/step2,,Edge
14416,2030,2025-02-22 20:16:48,apply_now_click,https://www.fasta.co.za/apply/step2,14198.16,Edge
14417,155,2025-11-14 18:40:47,offer_viewed,https://www.fasta.co.za/apply/step3,,Firefox
14418,3430,2025-09-05 14:45:15,page_view,https://www.fasta.co.za/calculator,,Edge
14419,7359,2026-03-16 22:51:13,offer_accepted,https://www.fasta.co.za/apply/step3,,Safari
14420,6909,2025-02-02 15:41:14,application_submitted,https://www.fasta.co.za/apply/step3,,Firefox
14421,1056,2026-02-09 19:33:16,application_started,https://www.fasta.co.za/apply/step3,,
14422,5470,2025-09-05 12:26:43,chat_message_sent,https://www.fasta.co.za/,,Chrome
14423,4910,2025-08-15 18:10:50,application_step_1_complete,https://www.fasta.co.za/apply/step1,,Safari
14424,3207,2025-06-02 11:56:20,application_step_1_complete,https://www.fasta.co.za/offer,,Edge
14425,2421,2025-06-09 10:35:04,chat_open,https://www.fasta.co.za/apply/step3,,Edge
14426,7448,2025-02-23 18:59:46,chat_message_sent,https://www.fasta.co.za/apply/step3,,Chrome
14427,500,2026-01-28 10:09:57,application_started,https://www.fasta.co.za/calculator,,Bot
14428,3895,2026-03-07 14:33:58,application_step_2_complete,https://www.fasta.co.za/,,Firefox
14429,4469,2025-04-16 16:39:11,application_started,https://www.fasta.co.za/apply/step3,,
14430,995,2025-07-24 20:55:12,session_timeout,https://www.fasta.co.za/offer,,Chrome
14431,7856,2026-01-17 17:53:23,document_upload,https://www.fasta.co.za/,,Bot
14432,6340,2025-08-07 15:12:27,document_upload,https://www.fasta.co.za/,,Bot
14433,621,2026-02-15 14:02:45,application_step_1_complete,https://www.fasta.co.za/,,Edge
14434,2867,2026-03-02 08:16:22,application_started,https://www.fasta.co.za/offer,,Bot
14435,1474,2026-04-12 13:57:26,application_step_1_complete,https://www.fasta.co.za/offer,,Edge
14436,199,2025-02-26 09:09:29,chat_open,https://www.fasta.co.za/apply/step2,,Edge
14437,6020,2025-03-27 21:38:36,offer_viewed,https://www.fasta.co.za/apply/step3,,Safari
14438,4670,2026-03-30 20:15:08,offer_declined,https://www.fasta.co.za/,9926.89,
14439,3587,2025-05-17 21:43:08,page_view,https://www.fasta.co.za/,,Edge
14440,3575,2025-05-16 12:12:23,application_submitted,https://www.fasta.co.za/calculator,,Safari
14441,2068,2025-01-13 17:24:03,application_step_2_complete,https://www.fasta.co.za/apply/step2,,
14442,599,2025-09-12 12:50:31,application_step_2_complete,https://www.fasta.co.za/,,Edge
14443,717,2025-10-08 15:08:52,application_started,https://www.fasta.co.za/apply/step2,,Firefox
14444,3173,2025-10-18 22:38:54,chat_message_sent,https://www.fasta.co.za/apply/step2,,Chrome
14445,3613,2026-04-23 18:52:07,application_submitted,https://www.fasta.co.za/,,Edge
14446,3892,2025-09-26 19:44:45,application_step_1_complete,https://www.fasta.co.za/apply/step3,,Firefox
14447,7611,2026-01-02 11:08:58,page_view,https://www.fasta.co.za/,,Safari
14448,3672,2026-01-01 15:35:48,offer_accepted,https://www.fasta.co.za/apply/step2,2193.37,Edge
14449,6271,2025-11-11 13:43:56,application_started,https://www.fasta.co.za/calculator,,Chrome
14450,950,2025-11-23 16:51:18,page_view,https://www.fasta.co.za/apply/step2,,Edge
14451,6241,2025-10-09 22:02:35,offer_viewed,https://www.fasta.co.za/offer,1812.49,Chrome
14452,943,2025-11-01 21:39:47,application_step_1_complete,https://www.fasta.co.za/calculator,,Chrome
14453,4704,2025-05-18 10:07:30,page_view,https://www.fasta.co.za/apply/step2,,Firefox
14454,3262,2025-09-17 22:41:09,session_timeout,https://www.fasta.co.za/apply/step2,,Firefox
14455,1466,2026-04-03 19:32:37,loan_calculator_changed,https://www.fasta.co.za/,9471.52,Chrome
14456,917,2025-05-12 10:15:01,page_view,https://www.fasta.co.za/,,Chrome
14457,3402,2025-03-18 18:04:36,apply_now_click,https://www.fasta.co.za/offer,3451.65,
14458,218,2025-06-07 15:02:56,application_submitted,https://www.fasta.co.za/calculator,,Edge
14459,3943,2025-07-17 09:45:54,page_view,https://www.fasta.co.za/apply/step2,,Firefox
14460,4444,2025-01-11 21:06:46,facebook_contact_click,https://www.fasta.co.za/apply/step1,,
14461,130,2025-02-23 08:08:12,loan_calculator_changed,https://www.fasta.co.za/,16320.32,Firefox
14462,4443,2025-01-08 13:05:12,application_submitted,https://www.fasta.co.za/calculator,,Edge
14463,4944,2026-03-27 22:02:43,offer_accepted,https://www.fasta.co.za/apply/step2,7550.9,Firefox
14464,2742,2025-09-03 21:32:54,error_page,https://www.fasta.co.za/calculator,,Edge
14465,2604,2025-12-26 16:02:02,loan_calculator_changed,https://www.fasta.co.za/offer,3191.92,
14466,7587,2025-04-08 19:58:00,session_timeout,https://www.fasta.co.za/,,Chrome
14467,3948,2025-12-28 12:22:00,application_step_1_complete,https://www.fasta.co.za/offer,,Edge
14468,6145,2025-05-25 17:18:13,application_started,https://www.fasta.co.za/,,
14469,5306,2025-04-17 16:29:11,error_page,https://www.fasta.co.za/apply/step3,,Safari
14470,4989,2026-03-26 18:49:36,error_page,https://www.fasta.co.za/apply/step2,,Chrome
14471,2669,2025-10-11 10:34:56,page_view,https://www.fasta.co.za/apply/step2,,Chrome
14472,7020,2025-10-17 21:48:30,error_page,https://www.fasta.co.za/apply/step3,,Firefox
14473,6092,2025-04-03 21:20:11,loan_calculator_changed,https://www.fasta.co.za/,3401.65,Edge
14474,2730,2025-01-25 09:25:31,APPLICATION_STEP_2_COMPLETE,https://www.fasta.co.za/apply/step1,,
14475,6334,2025-05-22 07:23:11,whatsapp_click,https://www.fasta.co.za/calculator,,Edge
14476,7587,2025-07-06 21:15:03,application_submitted,https://www.fasta.co.za/apply/step1,,Edge
14477,1376,2026-04-25 08:54:55,loan_calculator_changed,https://www.fasta.co.za/calculator,2144.66,Bot
14478,7546,2026-01-07 13:41:11,apply_now_click,https://www.fasta.co.za/apply/step2,,
14479,1048,2026-05-12 14:16:32,document_upload,https://www.fasta.co.za/offer,,Edge
14480,2270,2026-03-25 07:02:20,apply_now_click,https://www.fasta.co.za/apply/step3,905.13,Firefox
14481,2599,2026-04-12 11:39:57,session_timeout,https://www.fasta.co.za/apply/step3,,Firefox
14482,2719,2025-09-08 22:29:35,offer_accepted,https://www.fasta.co.za/offer,,Edge
14483,2601,2026-04-06 12:18:31,error_page,https://www.fasta.co.za/apply/step3,,Edge
14484,7343,2025-02-09 08:47:24,whatsapp_click,https://www.fasta.co.za/apply/step3,,Firefox
14485,2973,2026-05-16 12:06:40,document_upload,https://www.fasta.co.za/calculator,,
14486,3090,2026-05-14 13:18:48,offer_accepted,https://www.fasta.co.za/calculator,14147.1,Bot
14487,3321,2025-07-01 22:44:33,offer_viewed,https://www.fasta.co.za/offer,915.61,
14488,5073,2026-03-20 17:20:49,application_started,https://www.fasta.co.za/calculator,,
14489,5031,2025-02-12 18:03:38,application_started,https://www.fasta.co.za/calculator,,Edge
14490,2415,2025-06-15 15:15:31,apply_now_click,https://www.fasta.co.za/,1043.59,Safari
14491,6000,2025-12-11 12:59:32,offer_accepted,https://www.fasta.co.za/apply/step1,,
14492,7051,2026-01-01 18:44:33,page_view,https://www.fasta.co.za/apply/step2,,
14493,3020,2025-08-24 16:04:44,page_view,https://www.fasta.co.za/apply/step2,,Firefox
14494,3247,2025-01-16 12:08:54,apply_now_click,https://www.fasta.co.za/,900.67,Bot
14495,2093,2026-04-15 22:56:03,whatsapp_click,https://www.fasta.co.za/calculator,,Bot
14496,7539,2025-10-25 20:47:06,session_timeout,https://www.fasta.co.za/,,Safari
14497,4315,2025-04-29 09:02:56,document_upload,https://www.fasta.co.za/apply/step1,,
14498,1237,2025-09-05 17:26:46,page_view,https://www.fasta.co.za/apply/step2,,Safari
14499,1470,2025-06-11 11:15:31,whatsapp_click,https://www.fasta.co.za/apply/step3,,
14500,3797,2025-08-26 15:13:12,application_started,https://www.fasta.co.za/apply/step1,,Chrome
14501,2351,2025-11-27 12:10:52,facebook_contact_click,https://www.fasta.co.za/apply/step1,,Chrome
14502,3660,2025-10-10 20:43:32,whatsapp_click,https://www.fasta.co.za/apply/step3,,Bot
14503,1193,2025-01-14 07:28:41,offer_viewed,https://www.fasta.co.za/apply/step3,1538.77,Safari
14504,1259,2025-04-06 14:09:32,apply_now_click,https://www.fasta.co.za/,467.28,Edge
14505,6858,2025-01-10 09:33:12,loan_calculator_changed,https://www.fasta.co.za/apply/step3,14071.92,
14506,1942,2025-08-23 12:03:03,apply_now_click,https://www.fasta.co.za/apply/step3,1354.4,Safari
14507,2981,2025-06-20 19:22:50,error_page,https://www.fasta.co.za/offer,,Chrome
14508,5769,2026-05-29 16:31:11,application_started,https://www.fasta.co.za/calculator,,Edge
14509,6369,2025-01-21 11:13:22,application_submitted,https://www.fasta.co.za/,,Safari
14510,2289,2025-09-03 07:15:53,loan_calculator_changed,https://www.fasta.co.za/,526.78,Firefox
14511,6151,2025-09-30 18:58:09,chat_open,https://www.fasta.co.za/apply/step2,,Bot
14512,5135,2025-07-14 22:13:46,session_timeout,https://www.fasta.co.za/apply/step3,,
14513,3540,2025-06-14 17:47:40,offer_accepted,https://www.fasta.co.za/,1037.55,
14514,7947,2025-08-08 16:50:32,application_submitted,https://www.fasta.co.za/calculator,,Safari
